trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1076020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
1078020,30,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-30-52,0,0
108090,20,2,"MARIETTA TRANSFER CENTER",,1,1467509,shp-20-54,0,0
1081020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1455102,shp-15-01,0,0
10010,20,4,"MARIETTA TRANSFER CENTER",,1,1311201,shp-20-54,0,0
1001090,50,2,"MARIETTA TRANSFER CENTER",,1,1468909,shp-50-51,0,0
1004020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458502,shp-Rapid-01,0,0
1004090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471609,shp-Rapid-01,0,0
1007020,30,1,"MARIETTA TRANSFER CENTER",,1,1452602,shp-30-52,0,0
1007090,30,2,"MARIETTA TRANSFER CENTER",,1,1466509,shp-30-52,0,0
1009070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1323007,shp-Rapid-01,0,0
101020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1454202,shp-15-01,0,0
1011020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453602,shp-20-03,0,0
1012070,25,3,"MARTA HOLMES STATION",,0,1324307,shp-25-51,0,0
1014090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
1015020,10,1,"MARIETTA TRANSFER CENTER",,1,1453702,shp-10-52,0,0
1017020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1461102,shp-Rapid-01,0,0
1018020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458202,shp-Rapid-52,0,0
1020070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1324607,shp-Blue-01,0,0
1025020,40,1,"KSU-KENNESAW CAMPUS",,0,1457902,shp-40-01,0,0
103020,30,1,"MARIETTA TRANSFER CENTER",,1,1453402,shp-30-52,0,0
1033010,30,4,"MARTA HOLMES STATION",,0,1310401,shp-30-01,0,0
1034090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1468109,shp-15-01,0,0
1036090,40,2,"MARIETTA TRANSFER CENTER",,1,1471009,shp-40-51,0,0
1040090,10,2,"MARTA ARTS CENTER STATION",,0,1467109,shp-10-03,0,0
1048070,40,3,"MARIETTA TRANSFER CENTER",,1,1322007,shp-40-51,0,0
1049020,30,1,"MARIETTA TRANSFER CENTER",,1,1455202,shp-30-52,0,0
1049090,30,2,"MARIETTA TRANSFER CENTER",,1,1469109,shp-30-52,0,0
1054070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
1056020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453802,shp-15-01,0,0
1057010,10,4,"MARIETTA TRANSFER CENTER",,1,1311301,shp-10-52,0,0
1058020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
1058090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471909,shp-Blue-01,0,0
1059070,40,3,"KSU-KENNESAW CAMPUS",,0,1322007,shp-40-01,0,0
1064090,10,2,"MARTA ARTS CENTER STATION",,0,1467709,shp-10-03,0,0
1065020,10,1,"MARIETTA TRANSFER CENTER",,1,1453702,shp-10-52,0,0
1067010,40,4,"KSU-KENNESAW CAMPUS",,0,1311001,shp-40-01,0,0
1070090,30,2,"MARIETTA TRANSFER CENTER",,1,1468609,shp-30-52,0,0
1079090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1470309,shp-Rapid-52,0,0
1080020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458502,shp-Rapid-01,0,0
1084010,50,4,"MARIETTA TRANSFER CENTER",,1,1311701,shp-50-51,0,0
1087070,15,3,"MARIETTA TRANSFER CENTER",,1,1324407,shp-15-51,0,0
1088020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458502,shp-Rapid-01,0,0
1093010,15,4,"CUMBERLAND TRANSFER CENTER",,0,1312001,shp-15-01,0,0
1097020,30,1,"MARTA HOLMES STATION",,0,1452702,shp-30-01,0,0
1099020,25,1,"MARTA HOLMES STATION",,0,1460802,shp-25-51,0,0
1100090,40,2,"MARIETTA TRANSFER CENTER",,1,1471009,shp-40-51,0,0
1101020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1461102,shp-Rapid-01,0,0
11020,30,1,"MARIETTA TRANSFER CENTER",,1,1453402,shp-30-52,0,0
1108010,BLUE,4,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393001,shp-Blue-01,0,0
11090,30,2,"MARIETTA TRANSFER CENTER",,1,1467309,shp-30-52,0,0
1109070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1322707,shp-20-03,0,0
1111020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1455002,shp-50-01,0,0
1111090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468909,shp-50-01,0,0
1112020,25,1,"MARTA HOLMES STATION",,0,1460602,shp-25-51,0,0
1113090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471209,shp-Rapid-01,0,0
1116010,50,4,"MARIETTA TRANSFER CENTER",,1,1310901,shp-50-51,0,0
1117020,30,1,"MARTA HOLMES STATION",,0,1454802,shp-30-01,0,0
1120020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454402,shp-50-01,0,0
112020,30,1,"MARTA HOLMES STATION",,0,1455202,shp-30-01,0,0
1121020,40,1,"MARIETTA TRANSFER CENTER",,1,1457902,shp-40-51,0,0
1123010,45,4,"MARIETTA TRANSFER CENTER",,1,1312201,shp-45-51,0,0
1126090,10,2,"MARTA ARTS CENTER STATION",,0,1468209,shp-10-03,0,0
1129020,10,1,"MARIETTA TRANSFER CENTER",,1,1453702,shp-10-52,0,0
113010,25,4,"MARTA HOLMES STATION",,0,1310101,shp-25-51,0,0
1134020,15,1,"MARIETTA TRANSFER CENTER",,1,1454202,shp-15-51,0,0
1134090,15,2,"MARIETTA TRANSFER CENTER",,1,1468109,shp-15-51,0,0
1142090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1470609,shp-Rapid-52,0,0
1144020,30,1,"MARTA HOLMES STATION",,0,1455602,shp-30-01,0,0
1144090,30,2,"MARTA HOLMES STATION",,0,1469509,shp-30-01,0,0
1145090,30,2,"MARIETTA TRANSFER CENTER",,1,1468709,shp-30-52,0,0
1147020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458602,shp-Rapid-01,0,0
1085020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
1086010,RAPID,4,"KSU-KENNESAW CAMPUS with limited stops",,1,1310501,shp-Rapid-52,0,0
1089070,30,3,"MARIETTA TRANSFER CENTER",,1,1323207,shp-30-52,0,0
1091090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
1092090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471809,shp-Blue-01,0,0
1095090,10,2,"MARTA ARTS CENTER STATION",,0,1468209,shp-10-03,0,0
1096090,30,2,"MARTA HOLMES STATION",,0,1469109,shp-30-01,0,0
1098070,50,3,"MARIETTA TRANSFER CENTER",,1,1322607,shp-50-51,0,0
1101090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474209,shp-Rapid-01,0,0
1104070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1322207,shp-Rapid-01,0,0
1105020,10,1,"MARTA ARTS CENTER STATION",,0,1452802,shp-10-03,0,0
1106070,50,3,"MARIETTA TRANSFER CENTER",,1,1323507,shp-50-51,0,0
1107090,10,2,"MARIETTA TRANSFER CENTER",,1,1466809,shp-10-52,0,0
1112090,25,2,"MARTA HOLMES STATION",,0,1473709,shp-25-51,0,0
1113020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458102,shp-Rapid-01,0,0
1119070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393107,shp-Blue-01,0,0
1121090,40,2,"MARIETTA TRANSFER CENTER",,1,1471009,shp-40-51,0,0
1122020,10,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-10-52,0,0
1126020,10,1,"MARTA ARTS CENTER STATION",,0,1454302,shp-10-03,0,0
1130010,10,4,"MARTA ARTS CENTER STATION",,0,1312101,shp-10-03,0,0
1131090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
1135070,40,3,"KSU-KENNESAW CAMPUS",,0,1323307,shp-40-01,0,0
1137090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471409,shp-Rapid-01,0,0
1138020,30,1,"MARIETTA TRANSFER CENTER",,1,1456202,shp-30-52,0,0
114020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453602,shp-20-03,0,0
1141070,10,3,"MARIETTA TRANSFER CENTER",,1,1322107,shp-10-52,0,0
1146070,30,3,"MARTA HOLMES STATION",,0,1323807,shp-30-01,0,0
1149090,10,2,"MARIETTA TRANSFER CENTER",,1,1466809,shp-10-52,0,0
1154010,25,4,"CUMBERLAND TRANSFER CENTER",,1,1312301,shp-25-01,0,0
1159090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1470409,shp-Rapid-52,0,0
1164090,30,2,"MARIETTA TRANSFER CENTER",,1,1467309,shp-30-52,0,0
1167020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460202,shp-25-01,0,0
1169010,40,4,"MARIETTA TRANSFER CENTER",,1,1311801,shp-40-51,0,0
107070,15,3,"CUMBERLAND TRANSFER CENTER",,0,1323407,shp-15-01,0,0
1072070,30,3,"MARTA HOLMES STATION",,0,1321707,shp-30-01,0,0
1076090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471909,shp-Blue-01,0,0
1078090,30,2,"MARIETTA TRANSFER CENTER",,1,1466709,shp-30-52,0,0
1081090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469009,shp-15-01,0,0
1083070,25,3,"CUMBERLAND TRANSFER CENTER",,1,1324307,shp-25-01,0,0
1085090,20,2,"MARIETTA TRANSFER CENTER",,1,1468409,shp-20-54,0,0
109090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1467809,shp-50-01,0,0
1091020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
1092020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458702,shp-Blue-01,0,0
1099090,25,2,"MARTA HOLMES STATION",,0,1473909,shp-25-51,0,0
1105090,10,2,"MARTA ARTS CENTER STATION",,0,1466709,shp-10-03,0,0
1107020,10,1,"MARIETTA TRANSFER CENTER",,1,1452902,shp-10-52,0,0
1110020,30,1,"MARTA HOLMES STATION",,0,1455402,shp-30-01,0,0
111070,30,3,"MARTA HOLMES STATION",,0,1321707,shp-30-01,0,0
1117090,30,2,"MARTA HOLMES STATION",,0,1468709,shp-30-01,0,0
112090,30,2,"MARTA HOLMES STATION",,0,1469109,shp-30-01,0,0
1125020,10,1,"MARTA ARTS CENTER STATION",,0,1453202,shp-10-03,0,0
1127070,40,3,"MARIETTA TRANSFER CENTER",,1,1323307,shp-40-51,0,0
1128020,40,1,"MARIETTA TRANSFER CENTER",,1,1457702,shp-40-51,0,0
1129090,10,2,"MARIETTA TRANSFER CENTER",,1,1467609,shp-10-52,0,0
1131020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
1132070,10,3,"MARTA ARTS CENTER STATION",,0,1322507,shp-10-03,0,0
1133090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468809,shp-20-03,0,0
1136070,10,3,"MARIETTA TRANSFER CENTER",,1,1324207,shp-10-52,0,0
1137020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458302,shp-Rapid-01,0,0
1140020,30,1,"MARTA HOLMES STATION",,0,1455402,shp-30-01,0,0
1140090,30,2,"MARTA HOLMES STATION",,0,1469309,shp-30-01,0,0
1142020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1457502,shp-Rapid-52,0,0
1145020,30,1,"MARIETTA TRANSFER CENTER",,1,1454802,shp-30-52,0,0
1150020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
115090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471709,shp-Rapid-52,0,0
1152010,40,4,"MARIETTA TRANSFER CENTER",,1,1311001,shp-40-51,0,0
1153020,15,1,"MARIETTA TRANSFER CENTER",,1,1455302,shp-15-51,0,0
1155090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471809,shp-Blue-01,0,0
1147090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471709,shp-Rapid-01,0,0
1150090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1467209,shp-20-03,0,0
115020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458602,shp-Rapid-52,0,0
1153090,15,2,"MARIETTA TRANSFER CENTER",,1,1469209,shp-15-51,0,0
1155020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458702,shp-Blue-01,0,0
116070,30,3,"MARIETTA TRANSFER CENTER",,1,1322407,shp-30-52,0,0
1163070,10,3,"MARTA ARTS CENTER STATION",,0,1323707,shp-10-03,0,0
1164020,30,1,"MARIETTA TRANSFER CENTER",,1,1453402,shp-30-52,0,0
117020,25,1,"MARTA HOLMES STATION",,0,1460802,shp-25-51,0,0
1172070,15,3,"CUMBERLAND TRANSFER CENTER",,0,1323407,shp-15-01,0,0
1178070,10,3,"MARIETTA TRANSFER CENTER",,1,1324207,shp-10-52,0,0
1183090,20,2,"MARIETTA TRANSFER CENTER",,1,1467509,shp-20-54,0,0
1184020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461102,shp-Rapid-52,0,0
1184090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1474209,shp-Rapid-52,0,0
1186020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1461202,shp-Rapid-01,0,0
119010,25,4,"CUMBERLAND TRANSFER CENTER",,1,1310601,shp-25-01,0,0
1194020,30,1,"MARTA HOLMES STATION",,0,1452602,shp-30-01,0,0
1195010,40,4,"KSU-KENNESAW CAMPUS",,0,1311801,shp-40-01,0,0
1197090,15,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-15-51,0,0
120070,10,3,"MARIETTA TRANSFER CENTER",,1,1323707,shp-10-52,0,0
12090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
122020,50,1,"MARIETTA TRANSFER CENTER",,1,1454602,shp-50-51,0,0
125020,10,1,"MARIETTA TRANSFER CENTER",,1,1453802,shp-10-52,0,0
126090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
129010,20,4,"CUMBERLAND TRANSFER CENTER",,0,1311901,shp-20-03,0,0
130020,15,1,"MARIETTA TRANSFER CENTER",,1,1455302,shp-15-51,0,0
130090,15,2,"MARIETTA TRANSFER CENTER",,1,1469209,shp-15-51,0,0
132090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471709,shp-Rapid-02,0,0
133020,30,1,"MARTA HOLMES STATION",,0,1453402,shp-30-01,0,0
133090,30,2,"MARTA HOLMES STATION",,0,1467309,shp-30-01,0,0
135020,30,1,"MARIETTA TRANSFER CENTER",,1,1454102,shp-30-52,0,0
142020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458002,shp-Rapid-52,0,0
145010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
15070,30,3,"MARTA HOLMES STATION",,0,1324007,shp-30-01,0,0
1173090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467009,shp-15-01,0,0
1175090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471309,shp-Rapid-01,0,0
1179010,RAPID,4,"KSU-KENNESAW CAMPUS with limited stops",,1,1311401,shp-Rapid-52,0,0
118090,45,2,"MARIETTA TRANSFER CENTER",,1,1470709,shp-45-51,0,0
1186090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474309,shp-Rapid-01,0,0
1191090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468809,shp-20-03,0,0
1192010,20,4,"CUMBERLAND TRANSFER CENTER",,0,1311201,shp-20-03,0,0
1193070,10,3,"MARTA ARTS CENTER STATION",,0,1323707,shp-10-03,0,0
1197020,15,1,"MARIETTA TRANSFER CENTER",,1,1453802,shp-15-51,0,0
123020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1455002,shp-50-01,0,0
124090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468809,shp-20-03,0,0
125090,10,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-10-52,0,0
126020,50,1,"MARIETTA TRANSFER CENTER",,1,1453902,shp-50-51,0,0
128070,30,3,"MARIETTA TRANSFER CENTER",,1,1324007,shp-30-52,0,0
13070,30,3,"MARIETTA TRANSFER CENTER",,1,1323807,shp-30-52,0,0
131090,50,2,"MARIETTA TRANSFER CENTER",,1,1468909,shp-50-51,0,0
134020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458502,shp-Rapid-52,0,0
134090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471609,shp-Rapid-52,0,0
135090,30,2,"MARIETTA TRANSFER CENTER",,1,1468009,shp-30-52,0,0
137070,45,3,"MARIETTA TRANSFER CENTER",,1,1324507,shp-45-51,0,0
140020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460502,shp-25-01,0,0
141090,15,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-15-51,0,0
144070,50,3,"MARIETTA TRANSFER CENTER",,1,1323507,shp-50-51,0,0
147020,100,1,"TOWN CENTER PARK-N-RIDE",,1,1455902,shp-100-52,0,0
153010,25,4,"MARTA HOLMES STATION",,0,1310301,shp-25-51,0,0
16090,30,2,"MARTA HOLMES STATION",,0,1468709,shp-30-01,0,0
164070,10,3,"MARIETTA TRANSFER CENTER",,1,1322107,shp-10-52,0,0
166070,30,3,"MARTA HOLMES STATION",,0,1322407,shp-30-01,0,0
167070,40,3,"MARIETTA TRANSFER CENTER",,1,1323307,shp-40-51,0,0
17090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473409,shp-25-01,0,0
180090,15,2,"MARIETTA TRANSFER CENTER",,1,1468109,shp-15-51,0,0
183090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471509,shp-Rapid-52,0,0
185090,30,2,"MARIETTA TRANSFER CENTER",,1,1469609,shp-30-52,0,0
186020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
151070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
155090,15,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-15-51,0,0
156010,40,4,"MARIETTA TRANSFER CENTER",,1,1311001,shp-40-51,0,0
157020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458102,shp-Rapid-01,0,0
157090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471209,shp-Rapid-01,0,0
159070,10,3,"MARTA ARTS CENTER STATION",,0,1323707,shp-10-03,0,0
16020,30,1,"MARTA HOLMES STATION",,0,1454802,shp-30-01,0,0
163020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1455102,shp-15-01,0,0
163090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469009,shp-15-01,0,0
165070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1322207,shp-Rapid-01,0,0
17020,25,1,"CUMBERLAND TRANSFER CENTER",,1,1460302,shp-25-01,0,0
171090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473809,shp-25-01,0,0
174070,15,3,"MARIETTA TRANSFER CENTER",,1,1323407,shp-15-51,0,0
175070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
177010,40,4,"KSU-KENNESAW CAMPUS",,0,1311801,shp-40-01,0,0
181090,20,2,"MARIETTA TRANSFER CENTER",,1,1467209,shp-20-54,0,0
192010,45,4,"KSU-KENNESAW CAMPUS",,0,1312401,shp-45-01,0,0
195010,10,4,"MARTA ARTS CENTER STATION",,0,1312101,shp-10-03,0,0
197070,25,3,"MARTA HOLMES STATION",,0,1323107,shp-25-51,0,0
200010,45,4,"MARIETTA TRANSFER CENTER",,1,1312201,shp-45-51,0,0
203010,40,4,"KSU-KENNESAW CAMPUS",,0,1311801,shp-40-01,0,0
205090,10,2,"MARIETTA TRANSFER CENTER",,1,1467109,shp-10-52,0,0
207020,102,1,"ACWORTH PARK-N-RIDE",,1,1466102,shp-102-51,0,0
21070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322907,shp-Rapid-52,0,0
213070,10,3,"MARTA ARTS CENTER STATION",,0,1322107,shp-10-03,0,0
216090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471509,shp-Rapid-01,0,0
217020,30,1,"MARIETTA TRANSFER CENTER",,1,1455502,shp-30-52,0,0
219020,40,1,"MARIETTA TRANSFER CENTER",,1,1457902,shp-40-51,0,0
219090,40,2,"MARIETTA TRANSFER CENTER",,1,1471009,shp-40-51,0,0
220020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458402,shp-Rapid-52,0,0
220090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471509,shp-Rapid-52,0,0
22070,10,3,"MARTA ARTS CENTER STATION",,0,1324207,shp-10-03,0,0
224020,10,1,"MARIETTA TRANSFER CENTER",,1,1452902,shp-10-52,0,0
224090,10,2,"MARIETTA TRANSFER CENTER",,1,1466809,shp-10-52,0,0
225020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458502,shp-Rapid-02,0,0
226020,30,1,"MARTA HOLMES STATION",,0,1454702,shp-30-01,0,0
231020,10,1,"MARTA ARTS CENTER STATION",,0,1453702,shp-10-03,0,0
237020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1455102,shp-15-01,0,0
238090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
242020,30,1,"MARTA HOLMES STATION",,0,1454702,shp-30-01,0,0
244070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393107,shp-Blue-01,0,0
248070,25,3,"MARTA HOLMES STATION",,0,1323107,shp-25-51,0,0
250070,15,3,"CUMBERLAND TRANSFER CENTER",,0,1324407,shp-15-01,0,0
251090,45,2,"MARIETTA TRANSFER CENTER",,1,1470909,shp-45-51,0,0
253010,15,4,"MARIETTA TRANSFER CENTER",,1,1312001,shp-15-51,0,0
257090,15,2,"MARIETTA TRANSFER CENTER",,1,1467709,shp-15-51,0,0
260020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453802,shp-15-01,0,0
26020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458402,shp-Rapid-01,0,0
26090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471509,shp-Rapid-01,0,0
268090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1467209,shp-20-03,0,0
27070,50,3,"MARIETTA TRANSFER CENTER",,1,1323507,shp-50-51,0,0
271090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474209,shp-Rapid-02,0,0
272020,30,1,"MARTA HOLMES STATION",,0,1455502,shp-30-01,0,0
274090,40,2,"KSU-KENNESAW CAMPUS",,0,1470809,shp-40-01,0,0
277090,RAPID,2,"MARIETTA TRANSFER CENTER with limited stops",,1,1471709,shp-Rapid-51,0,0
28070,10,3,"MARTA ARTS CENTER STATION",,0,1323707,shp-10-03,0,0
281020,102,1,"MARTA ARTS CENTER STATION",,0,1465702,shp-102-01,0,0
286090,20,2,"MARIETTA TRANSFER CENTER",,1,1467509,shp-20-54,0,0
287090,30,2,"MARIETTA TRANSFER CENTER",,1,1466609,shp-30-52,0,0
29090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467709,shp-15-01,0,0
292090,10,2,"MARIETTA TRANSFER CENTER",,1,1466809,shp-10-52,0,0
294090,20,2,"MARIETTA TRANSFER CENTER",,1,1468809,shp-20-54,0,0
296010,20,4,"CUMBERLAND TRANSFER CENTER",,0,1311201,shp-20-03,0,0
300010,50,4,"MARIETTA TRANSFER CENTER",,1,1311701,shp-50-51,0,0
301070,15,3,"CUMBERLAND TRANSFER CENTER",,0,1324407,shp-15-01,0,0
305090,10,2,"MARTA ARTS CENTER STATION",,0,1467109,shp-10-03,0,0
315020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454402,shp-50-01,0,0
317090,10,2,"MARIETTA TRANSFER CENTER",,1,1467109,shp-10-52,0,0
187070,15,3,"MARIETTA TRANSFER CENTER",,1,1324407,shp-15-51,0,0
191020,20,1,"MARIETTA TRANSFER CENTER",,1,1454902,shp-20-54,0,0
191090,20,2,"MARIETTA TRANSFER CENTER",,1,1468809,shp-20-54,0,0
194090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1467509,shp-20-03,0,0
20020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458802,shp-Blue-01,0,0
201070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393107,shp-Blue-01,0,0
206070,10,3,"MARIETTA TRANSFER CENTER",,1,1323707,shp-10-52,0,0
209090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467709,shp-15-01,0,0
211070,30,3,"MARIETTA TRANSFER CENTER",,1,1323207,shp-30-52,0,0
214020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458302,shp-Rapid-52,0,0
221070,10,3,"MARTA ARTS CENTER STATION",,0,1322507,shp-10-03,0,0
222020,45,1,"MARIETTA TRANSFER CENTER",,1,1457802,shp-45-51,0,0
228020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461102,shp-Rapid-52,0,0
229020,RAPID,1,"MARIETTA TRANSFER CENTER with limited stops",,1,1461302,shp-Rapid-51,0,0
229090,RAPID,2,"MARIETTA TRANSFER CENTER with limited stops",,1,1474409,shp-Rapid-51,0,0
235070,50,3,"MARIETTA TRANSFER CENTER",,1,1323507,shp-50-51,0,0
236010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
237090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469009,shp-15-01,0,0
239090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1469009,shp-15-01,0,0
242090,30,2,"MARTA HOLMES STATION",,0,1468609,shp-30-01,0,0
246070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322307,shp-Rapid-52,0,0
247070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322307,shp-Rapid-52,0,0
249090,RAPID,2,"KSU-KENNESAW CAMPUS with limited stops",,1,1471609,shp-Rapid-52,0,0
251020,45,1,"MARIETTA TRANSFER CENTER",,1,1457802,shp-45-51,0,0
252070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1393107,shp-Blue-01,0,0
254090,10,2,"MARTA ARTS CENTER STATION",,0,1466809,shp-10-03,0,0
